,spyder,spyder,spyder,spyder,spyder,spyder,smote_ipf,smote_ipf,smote_ipf,smote_ipf,smote_ipf,smote_ipf,smote_enc,smote_enc,smote_enc,smote_enc,smote_enc,smote_enc,ipf,ipf,ipf,ipf,ipf,ipf,ihf,ihf,ihf,ihf,ihf,ihf,clni,clni,clni,clni,clni,clni,ihthres,ihthres,ihthres,ihthres,ihthres,ihthres,enn,enn,enn,enn,enn,enn,ncl,ncl,ncl,ncl,ncl,ncl,none,none,none,none,none,none
hbase-0.95.0.csv,0.35218973279120297,0.3964634490550841,0.4738773107377363,0.4144006282713613,0.3186959746884892,0.39869723673078816,0.4891350649918824,0.4716958197149531,0.4770759533953723,0.4326088490303344,0.4475954015888361,0.4365528270344813,0.3959727704114704,0.4067971305201326,0.4658203520543052,0.3771365445268829,0.3940537838913635,0.3827164331962111,0.6119590089437202,0.4651020482809483,0.4887244442135947,0.3289538891073056,0.5341221053972114,0.4518584895161888,0.5633928997318207,0.5041712175883614,0.4373694308516521,0.3669718032837981,0.5463956037672305,0.4641577682588954,0.4959661532489564,0.4517480277580585,0.4381266862407988,0.3830225552145429,0.4936917557196146,0.4292712720587993,0.4864030707452434,0.4563547060163524,0.5087640684592991,0.4679333624356986,0.4733100928200008,0.454541047780321,0.3592320078867952,0.4297815419119904,0.4418973956302464,0.3429592303661193,0.3771681731982644,0.4119026968316282,0.3761065339447292,0.4537060397777114,0.4510920716920346,0.3950752743665242,0.3866492226028383,0.4404572048803325,0.3592753122061822,0.4277485129886501,0.4432002637477496,0.37197994877405377,0.3659739323170035,0.4100613103385128
camel-2.11.0.csv,0.2135297723265845,0.14501641872006302,0.24331746739257645,0.1776446847413079,0.14930778757855115,0.2635315445050756,0.3624500596141415,0.15563786222122328,0.3126884608061194,0.1253783718832271,0.2935795201368547,0.20907821784985176,0.1912342412567103,0.13634939302705468,0.2960480873450674,0.11104337319626248,0.29305999055202553,0.2635068535803921,0.3624500596141415,0.15180109026051636,0.3126884608061194,0.07988073340206689,0.3289982538113954,0.13740568147990606,0.23469791210862145,0.1342705980567548,0.2554590868383883,0.13031424983187642,0.2103776377981626,0.1895159621588722,0.2650924462114531,0.17171341264824014,0.2747339604953422,0.1414465199567003,0.20943181499193955,0.2298892922103124,0.3629174789046704,0.1596891968352919,0.3344892119178762,0.1584858317153553,0.26075698926407403,0.1949251957908588,0.18922606848278853,0.1708139664381086,0.2445157508350805,0.14328826093491367,0.17475486622189712,0.2526256417992321,0.2242680571133865,0.18648179285050634,0.2688258611035141,0.18987255986792032,0.1987709912186233,0.26095617230839996,0.1850516395914977,0.17244453519153835,0.2609029889112327,0.13821770234604025,0.19124942218258886,0.2544105629074156
jruby-1.7.0.preview1.csv,0.3325813027654851,0.2965146915328267,0.41367050177322384,0.311214151962086,0.2689091607869237,0.31480760508362005,0.4206374900404342,0.3409741746670688,0.4536188571419851,0.24601592300396166,0.4246103408718745,0.3166130081958704,0.41463214929126985,0.3320312416244861,0.46534248374328496,0.2207907478016887,0.4131579277834619,0.2853241217668641,0.4171712921196427,0.34394488377439103,0.4142732145299778,0.28117653899381945,0.373510852047199,0.3350162056883588,0.3722321578863845,0.3387228935651003,0.4418991908081687,0.2954070352553204,0.38231043241278906,0.32859362604763626,0.38980513210432105,0.3170684023440051,0.4398092877695189,0.2702593216647259,0.3564778294705343,0.33377748360513576,0.5040598487867876,0.3055819585597896,0.5175574310499367,0.2275558285687502,0.4585339190257723,0.4262821497757904,0.3214268050262007,0.34120716865161715,0.4144078143608016,0.3179466689877141,0.2662244778176007,0.3249837294669555,0.4007985865447571,0.3512046382547282,0.4529745099685476,0.3085951434422206,0.3491799137506837,0.3365903483989853,0.3111000064013245,0.28916049193803994,0.4045495760166828,0.31341071584221075,0.2933833031949337,0.2990009604133459
hive-0.10.0.csv,0.3050902138590377,0.3759596487015419,0.4682757891566209,0.3296465364716554,0.2972179154525151,0.3573131447848176,0.4604706686318433,0.4047723193083032,0.5096807779213386,0.3860779864081475,0.4216491140489491,0.3815961922852125,0.3710011468063534,0.39803979155307057,0.5056233117125806,0.36233738585673103,0.3858052663051119,0.40146327913125895,0.3824786324786325,0.3833685694420297,0.5096807779213386,0.2032897290871277,0.4593531468531468,0.3815961922852125,0.3494161991167303,0.3847254351735287,0.4563930302369508,0.2567209561850005,0.3499461261493797,0.34686977420941273,0.4518636922034235,0.3900323118356126,0.4558609424668541,0.2452560897594477,0.4053762085495735,0.3686757906975191,0.4415284535396829,0.4388293065377404,0.5327369097680786,0.39354465986528203,0.3963178703894084,0.3980548730834912,0.3584138802333348,0.3718536814327965,0.4608676885052279,0.25042654492055205,0.3260677475866461,0.36564382110853694,0.3731816537625682,0.3892358959272944,0.4880839508091198,0.3095699088532229,0.35377710416964725,0.38027251339507984,0.31096048203766424,0.3585723019321807,0.466877843048753,0.30191614315525994,0.3197824986645044,0.3627878467295013
camel-2.10.0.csv,0.18690927350346626,0.1729201904852044,0.341812732218526,0.215041919701439,0.13764171138472164,0.1780817882626008,0.43254038314849935,0.16900546158071048,0.414766465104596,0.11041357697934658,0.3646603463786859,0.255439836866882,0.243650629432722,0.20676007834851887,0.39407424405225056,0.1522426825746894,0.3057940989025969,0.2086412606419608,0.4107957669676504,0.20030287955026885,0.3944088670959234,0.11041357697934658,0.3646603463786859,0.2376628745653342,0.22406409680641728,0.21390395987105976,0.3654417764399803,0.1485529622491835,0.2512860919179318,0.19541657493213832,0.25977035525615866,0.2265678358295225,0.3694321119583177,0.15941234170046995,0.2647021140870567,0.2209301282869884,0.40650743396099015,0.21097031322091367,0.4397695748745307,0.18357113378719714,0.34127153395032633,0.2890461385490011,0.17455838550691374,0.2259271386550933,0.3479101037051027,0.19146596849175027,0.17017746311212165,0.1921427352082556,0.2147673369887741,0.2373280895520146,0.3669454168685958,0.2262194408300369,0.2140234794463132,0.22163809718421515,0.16065312125768685,0.21408129765248404,0.3504857373480101,0.15747077746958088,0.22190926888547013,0.1854255480376772
derby-10.2.1.6.csv,0.5433337251598231,0.6002699631722986,0.6838479944241194,0.65007729757342,0.5295019979253062,0.6368915190033937,0.622880727320826,0.6387817660048201,0.6825165685888263,0.6671938321472364,0.6401813633784337,0.6447538218028954,0.580258822825228,0.6212684449974154,0.6844427763867454,0.6139269736599968,0.5969230476925274,0.6590178272843557,0.622880727320826,0.6527911692100568,0.6580668332304256,0.5905232629388099,0.6401813633784337,0.6294634365436268,0.6457019275080641,0.6397222503129671,0.6763321186345402,0.6382350625805515,0.6416114700702683,0.6685324320879037,0.6297384244628185,0.6382596057639885,0.6787144131368876,0.6271265877020921,0.6266867938132561,0.6687053512367244,0.6701885299163706,0.6902465239074549,0.7289036537109346,0.6791273284742902,0.6793810337641587,0.6523925956778421,0.547934858500703,0.6479919343381165,0.6835132015891995,0.5835961932267264,0.5855804577947373,0.6570458479951248,0.5649226244571888,0.6524902342984064,0.68528056009891,0.6383936255488519,0.6075545144202403,0.6708203164723598,0.5510366021357846,0.6429064373099089,0.6841248356204882,0.6457581166798616,0.5842496545609631,0.653897659849955
jruby-1.5.0.csv,0.4655939909057447,0.3833380543608053,0.5017789956296353,0.2776437009542617,0.4540523087105787,0.4297094703940696,0.5429317518676003,0.4377220021630805,0.5372355151729952,0.29542388685132825,0.5471653117698622,0.51624308001134,0.5089315298981565,0.4073089560373924,0.5341364315625104,0.2547721109058645,0.5211772650820256,0.4755754827809747,0.5425942969067908,0.4589189773496666,0.5372355151729952,0.31787913112239946,0.5400775435003592,0.51624308001134,0.4857607151890718,0.4379959612379065,0.5129197894315964,0.34809939730250944,0.498603233409421,0.44407694419284666,0.5062369119954259,0.4486378543521772,0.5214756503458519,0.3799122300999538,0.5191164309628881,0.4800370741334102,0.530897307756256,0.4557979631554598,0.5442891664334932,0.1937176773018239,0.5310263176841639,0.5205758926540354,0.4697807649672013,0.42884681605949104,0.5009374922737421,0.4089575106265506,0.5050312291224628,0.4345634859219801,0.4752710285331696,0.4002801382442988,0.514776106365745,0.2817704879783767,0.5130848941565151,0.4106331384679604,0.4347601544510267,0.4099706193540373,0.5126857725471792,0.35913757403335844,0.4309301042007964,0.4292339840203832
derby-10.3.1.4.csv,0.5110524465928421,0.6370837169047988,0.6319093491195532,0.6104558355287374,0.4774783859349113,0.6024443829275123,0.6084235535724125,0.6496816591855441,0.6432826593732366,0.6202329989448057,0.6088696591797857,0.6271032595282292,0.5702603483405292,0.6386973220247482,0.6422631493488086,0.5899483265962675,0.5577120926790916,0.6388453448050706,0.6324627893176364,0.6534808681609859,0.6432826593732366,0.4722849291612249,0.6339685059990093,0.6234352988887962,0.6190438447107443,0.6460672261099719,0.6414625965160289,0.5218812036704982,0.5643492568322599,0.6144449000274992,0.5723665807443151,0.6025114311930926,0.6349939086013805,0.5020933558757947,0.5098235371973637,0.5990021710404779,0.6341376389287153,0.6580263783311611,0.6560286970125582,0.6386470996895894,0.6249482598987487,0.6483675246493332,0.5043648913352148,0.6455911008774479,0.6333221542989422,0.5156311468741779,0.5029263871741919,0.5987270783523886,0.5474144523293196,0.6559461753148139,0.6403995857616509,0.5653809237138864,0.5391424521041018,0.6307371458602384,0.5149580490549256,0.6488601622185294,0.6330759663962501,0.573540056755064,0.5106802428358516,0.6235795348647328
lucene-2.9.0.csv,0.462074266623575,0.4228784103456818,0.4722846420062527,0.44736792667132497,0.3948561766304018,0.42132446922122535,0.5057847618956283,0.476576148976585,0.4836453499952501,0.44487671225750297,0.5355106091233831,0.41455084480709664,0.543403689786483,0.465859906932697,0.4992120436444402,0.4540489980622112,0.5281661621062228,0.43319037314123693,0.5057847618956283,0.475859902608501,0.4836453499952501,0.4348959034136937,0.4710958860556858,0.41455084480709664,0.5023794460872136,0.4603120571294437,0.4777312565054478,0.4519369261396679,0.490818889147589,0.422547089062273,0.5177889784660515,0.4635497194000303,0.481587558113769,0.4514784416920855,0.4993973558109397,0.4450876550348337,0.5836438508150866,0.4730829785405667,0.526807916754242,0.4449628224773628,0.5658022242096967,0.4946441601614528,0.4848411090175859,0.4712908698755218,0.4773460488274114,0.4537351088489776,0.4153013712848784,0.43955761079058703,0.5184026585520211,0.4693776282171069,0.4795480195500204,0.4521826877966894,0.4518876275074802,0.41972898873231707,0.4795195575930228,0.4597544789290882,0.4671928572068291,0.4555307005396229,0.4315063682058633,0.4279493815548854
hbase-0.94.0.csv,0.4659411613967354,0.4604213687284326,0.5280735293784102,0.5051843405817974,0.4496624778660328,0.5209710097421844,0.5708877468527193,0.5566639813723375,0.5641936361165751,0.5647429959443069,0.5549041040588953,0.5474137890723612,0.5176630904490037,0.4985650709550595,0.5461843807885285,0.5204250279592855,0.5462098031055098,0.5546392052430273,0.5708877468527193,0.5475035066355393,0.5446413520990278,0.4480878362189258,0.5351970525187832,0.5079522005276714,0.571310730320768,0.5458517137948364,0.544064386989534,0.4812433164722806,0.5270523350922762,0.5189171743941265,0.5211162601280668,0.5313021590199734,0.5390464641957441,0.4888123078481548,0.5298614115035153,0.5345340194789123,0.5645544808510197,0.4977269054578775,0.5795634157355777,0.5224011636397742,0.5300655553044451,0.5416172793850851,0.4517062520912711,0.5138714937879475,0.524249407452964,0.4529644977424434,0.4927025136964164,0.5225552833711887,0.494147970144249,0.5301044877698707,0.5254314318283331,0.4873929662488477,0.4944930885870056,0.5452843483890712,0.4645608317889332,0.5145903860192864,0.5275547702362089,0.4815616704513055,0.4939481955605807,0.5273565438996529
camel-1.4.0.csv,0.44037517765302003,0.41360566856414094,0.5050583562289692,0.4115765788370989,0.3591248213373547,0.43292945335125343,0.5271987354236706,0.4874224888537248,0.5147719578111788,0.4760720688070434,0.5232823142939285,0.4783855531712415,0.5178639281681948,0.4612847620948303,0.5109050428757831,0.37631232392597774,0.5296995631160539,0.4451251652874763,0.5271987354236706,0.4894835927194903,0.5147719578111788,0.4726031239578329,0.5232823142939285,0.4854560330107245,0.4871552922695679,0.5016066432884335,0.5179034891290516,0.4746706313199959,0.4848275977336782,0.4922278785612791,0.5133734882598749,0.4873057623846243,0.5138620640325401,0.4695472774498054,0.50001294124109,0.4898845847176132,0.5745880657739539,0.5012648186390443,0.5431743244996631,0.4723496383428004,0.5662268052566763,0.5157270074533242,0.4486453212478872,0.4719582326919941,0.5148882370092008,0.4999642488815349,0.4311105944147279,0.4866031141202736,0.5140595960409354,0.4789384849555312,0.5214559337386442,0.4742691841590901,0.4909593028663777,0.4692501519031792,0.4304434656757333,0.4546514673486734,0.507814449358688,0.4829472577790051,0.38103156491364204,0.45155456815595596
activemq-5.1.0.csv,0.2986393201241039,0.3107429207621753,0.419826927611853,0.3709280350162615,0.2574497742619791,0.3582503185927054,0.4430158985843244,0.3536836360663338,0.4456278646145529,0.2495154010327055,0.38815084915727466,0.3411767433853283,0.3653881656633641,0.3566743010811296,0.4549253208004621,0.2685168611880059,0.3800444275997265,0.3657581936863682,0.4363272338451751,0.38204555512349975,0.4111889212334346,0.2593219221596389,0.4279018449228714,0.3573240679490234,0.4216244230027245,0.38847330701412025,0.427838030918971,0.3019922962243689,0.4120887080912363,0.3646868781931473,0.4105998835777727,0.3876734719917149,0.4508591623075063,0.30870016555805124,0.3911414799390237,0.3954979910314176,0.4940916484589321,0.3690679929396854,0.5236497737448363,0.3315766650552689,0.42813970147642655,0.381283940586215,0.30588877611752274,0.3816868858683383,0.4272462336011429,0.3438825152313482,0.3360835815901971,0.3802566581155882,0.3565316346648716,0.38607792472574265,0.4284484017014389,0.3840835845585445,0.3383424451871683,0.40562402423264815,0.34080178878209694,0.3764262852682237,0.4252793459010137,0.3391130516391426,0.33547734173467675,0.3804055135242131
activemq-5.0.0.csv,0.40753784293328893,0.5473136232743715,0.5737873090586173,0.5267666199327024,0.3954632340631858,0.5223593614984476,0.5695076337713042,0.524945597899024,0.5891174982630535,0.5364402266208417,0.5087011876506119,0.6104453906357172,0.4701118166350877,0.5539320835819703,0.5778270921834294,0.5357292938816696,0.501843512865536,0.5754764020525925,0.5305949216607785,0.5327149736965161,0.5297662707093143,0.37686020332213227,0.5263966430133761,0.5082173391384878,0.4770885983970674,0.5410781300184182,0.5642475925472337,0.4416088961594463,0.4561062065700117,0.5300251503591559,0.532041629575572,0.5310992114413083,0.5494067617668597,0.4416413240830921,0.496222183654009,0.5478361847874469,0.5620290163768867,0.5706662231690308,0.6230824323575139,0.5717987877750118,0.5498774037563747,0.6017680614618328,0.4276209525741811,0.5766036467803755,0.5739199092739039,0.3963833883904654,0.4434551478179549,0.526460721095501,0.45858610984306397,0.5914036308439363,0.580818574090318,0.4764492482705219,0.482392461912766,0.5719556352021404,0.41915998926527853,0.5656131036645943,0.5746945128303631,0.4908599661181301,0.4385258549870594,0.53774690944007
derby-10.5.1.1.csv,0.37434293671989577,0.44713998972177343,0.5059993993770712,0.4530052499568882,0.3462651548132648,0.460244301872963,0.4544660262951545,0.4530340376389375,0.5136445150302853,0.4276990965167493,0.4722240198367729,0.4366581538652106,0.4425477317751716,0.4574897188998425,0.5117598682012094,0.3907457285916477,0.4513172099431801,0.4655692810065089,0.4828773888546232,0.4642828977612087,0.4910736566128529,0.3747476431081633,0.4803491519666034,0.4521271076650496,0.4806975065458509,0.4614839910378927,0.508375141331967,0.4175483323607537,0.4648134534120546,0.4584806531065635,0.423187164017688,0.4569628220798804,0.5086779467846051,0.3995871792547179,0.4364531019000292,0.4522157092140687,0.5227149564581819,0.4649269752130421,0.5540532160330813,0.4454073937379406,0.4874521223591942,0.4639723529508351,0.38287173130381386,0.4716442933795077,0.5045272731018259,0.3873272887209665,0.40491632959984175,0.4733462077613742,0.3958145711000188,0.4730935933650063,0.5078815365864332,0.425851393145575,0.41534024144962783,0.476002123990902,0.36849567909816655,0.4717533616727259,0.5060525914516554,0.40001322538635065,0.4046225490440303,0.4675875276763064
wicket-1.3.0-beta2.csv,0.3425457915091412,0.2876381259566644,0.4159164039265261,0.2706571063422005,0.29114635016932644,0.2775788203391224,0.4429990250458776,0.3228486768209776,0.4540684277007317,0.2776851667883323,0.4374609416190088,0.3938541543288007,0.4251503473127445,0.3109644066173741,0.4582429395467592,0.20002393526696044,0.4199546616978232,0.30452747325552143,0.42916720727132296,0.32746658015905017,0.452610702009041,0.2891128638312979,0.4096895343627231,0.3814646422935148,0.39361904068350656,0.3269010516212717,0.4306867621313271,0.29386282343348563,0.39136263951324535,0.3247358132770064,0.4281897208228237,0.3241504399206681,0.44268828691541096,0.2898601008819383,0.3970810897523569,0.3062968532606685,0.4960805930078626,0.3273450682272819,0.5134799122907924,0.2387507365241928,0.4625302306060321,0.4140071501952805,0.345752118968267,0.31756783942865563,0.41743498719310623,0.31142792271330205,0.31018950803050804,0.2879487661027907,0.3885962435333814,0.32200435634029473,0.4332958235630212,0.29013607666829233,0.3739404265005974,0.27998116790100885,0.3323815012213645,0.31177262611871304,0.4141215783541157,0.2998533770465313,0.3063443230532316,0.2948684718691314
hive-0.12.0.csv,0.1547655421585541,0.17618850742742762,0.19589850679455006,0.15804070886228164,0.1472514571115291,0.17648564712008974,0.2398294768109349,0.13277101402475466,0.25844767170410315,0.1478266427788446,0.2282813899329733,0.1524342686727745,0.15433471585678624,0.16366976273311226,0.2156122908054628,0.14399615749564812,0.2131066416101832,0.18702018944545207,0.2398294768109349,0.13277101402475466,0.1853726212136162,0.0,0.2282813899329733,0.1524342686727745,0.3678836399410009,0.1892770545748393,0.3322103522422972,0.0870048639630678,0.2018206660957784,0.18957725430733735,0.38378044722269583,0.1811532255518279,0.203333523387616,0.09302878565421743,0.13897115826499692,0.1701313161307983,0.2073292357586065,0.17118218961850404,0.2435570849794761,0.17091608192437266,0.1654061291116998,0.19448473742130987,0.16149620282995195,0.18910232724457451,0.1974242838969128,0.10966192550451696,0.14471792515806153,0.16242841267248267,0.16903785144799613,0.19936456014855056,0.20476922485472315,0.12835705524849586,0.13256826886025802,0.16514823480798618,0.1628249359640883,0.1886297899433586,0.2044844541296407,0.1327513182055727,0.16267053398252224,0.17475231809326686
hive-0.9.0.csv,0.4836119427408669,0.5320796229447827,0.6055711814178271,0.523250767345948,0.4349241236835856,0.5244885397642308,0.5604658043755756,0.5477069295258317,0.6037090136737305,0.5280189315700665,0.5530968693581806,0.5535075695990753,0.5071904707848596,0.5295841012950278,0.6078125759855147,0.5349058086814333,0.5018971802391295,0.5482563726472673,0.5604658043755756,0.5825948017109667,0.5931542999452103,0.4312510491613577,0.6063967407185551,0.5535075695990753,0.5616355103503948,0.564379609868161,0.5962056708038755,0.4542661529947455,0.5774633752261176,0.5472124983371104,0.5576099880201906,0.5617161439679303,0.5956333329738368,0.4308179681116736,0.5750922342680408,0.5483611648814898,0.5695542346135798,0.5693822636554804,0.6036039035435139,0.5685853607753574,0.5717877535968542,0.5805715761943195,0.4804051440197017,0.5360799664129504,0.6073766731490874,0.4640137042783744,0.4940361588808057,0.5214168429958161,0.5272115551740421,0.5522869216551711,0.6060065997171648,0.5058982333511081,0.5261696227278297,0.5609050604740703,0.4722630240030578,0.5305862348733887,0.6066533296951353,0.5034071154998423,0.4915385786832191,0.5308928420755653
