imb,ENN,ENN,ENN,ENN,ENN,ENN,ENN,ENN,ENN,ENN,ENN,ENN,ENN,ENN,ENN,ENN,IHThreshold,IHThreshold,IHThreshold,IHThreshold,IHThreshold,IHThreshold,IHThreshold,IHThreshold,IHThreshold,IHThreshold,IHThreshold,IHThreshold,IHThreshold,IHThreshold,IHThreshold,IHThreshold,SmoteEnc,SmoteEnc,SmoteEnc,SmoteEnc,SmoteEnc,SmoteEnc,SmoteEnc,SmoteEnc,SmoteEnc,SmoteEnc,SmoteEnc,SmoteEnc,SmoteEnc,SmoteEnc,SmoteEnc,SmoteEnc
clf,BagDT,BagDT,BagNB,BagNB,dt,dt,knn,knn,lr,lr,nb,nb,rf,rf,svm,svm,BagDT,BagDT,BagNB,BagNB,dt,dt,knn,knn,lr,lr,nb,nb,rf,rf,svm,svm,BagDT,BagDT,BagNB,BagNB,dt,dt,knn,knn,lr,lr,nb,nb,rf,rf,svm,svm
metric,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score
activemq-5.8.0.csv,0.26824160611430103,0.3208110204865038,0.2919931270520563,0.3732244695380561,0.19866851996328616,0.2612792609615981,0.23277683607236346,0.26722762386334176,0.2453989584922552,0.32838797358443633,0.2956563692444757,0.3918307795797862,0.29557655990218346,0.33173542500214204,0.281267436781601,0.2816848351257425,0.2784837031305604,0.3018402386682971,0.2694696397683085,0.4465145341980099,0.2400453320131804,0.494469825618584,0.2437594725303172,0.39514989415429935,0.2495364557006545,0.31101145144808995,0.2545496516790682,0.4960402884836032,0.2578506904079185,0.2902305599102428,0.26058012327756896,0.1915934599277188,0.2447995813031695,0.28193115975226074,0.2864930601829691,0.39856697520918666,0.1958308454191912,0.30743089017983194,0.2127352006003676,0.3589124713515676,0.24985842078165,0.3003262362363523,0.2868438480207192,0.43049447164325705,0.253842690819392,0.2749244063825215,0.2406962752177429,0.1750803304292317
groovy-1_6_BETA_1.csv,0.4523634064791008,0.4508425570161327,0.2396959408419247,0.3645886368987769,0.3106782248992052,0.4385674482907551,0.4056225292781164,0.4260465558945023,0.41643171839632176,0.40060757853241546,0.23438817459160424,0.3953363225726649,0.4732748957284453,0.4871519587818726,0.3923277887189069,0.4214503593580996,0.2846214649768703,0.4294827491951064,0.2655528819372252,0.4025561189148349,0.20844536734805336,0.5132594673210846,0.2929193536295131,0.49917653122964395,0.2716703598034552,0.3685713668624775,0.24816017242717936,0.5088533686767337,0.2324197801258597,0.4506169492658737,0.274446714577878,0.3005831062895785,0.4456989166581009,0.4071136594066456,0.2674449595317524,0.4109098974615469,0.2925598827336416,0.4731550153248648,0.2478212509748161,0.5016192099685385,0.3098013133614952,0.33013835952140197,0.2600071432968457,0.398844729043008,0.3730661128859352,0.4468282262956961,0.3134471380721368,0.3053170002094396
activemq-5.3.0.csv,0.30998060670215744,0.4444138521145778,0.32473627503327496,0.45300489135241,0.26188905486481384,0.3740490830762999,0.2969033320464889,0.4085104399971337,0.3427088424663378,0.4669040659032757,0.3272479199837932,0.4540961873666265,0.32943211168399705,0.466653509170712,0.3276225256272733,0.4292542734196419,0.340071201840702,0.4479014736471953,0.3120294975717044,0.4813600617025259,0.2952997174309443,0.4965461145056387,0.3338652471459107,0.4687877580780496,0.34743732266579663,0.4820405562296181,0.30240532597304537,0.5200527788219189,0.30425238363423285,0.4148811406271963,0.32202936350741324,0.4115411490734984,0.38180585626006497,0.4530201202513113,0.3305415985526304,0.4578615727736336,0.3385483488623096,0.4559097228897922,0.31651398568213823,0.4708479845163859,0.36910435418214105,0.4711272689270514,0.32715810919692045,0.4744592050759037,0.39068174093442537,0.4486912065045697,0.36422087456672736,0.4279387380689469
wicket-1.3.0-incubating-beta-1.csv,0.3134852595526431,0.30561588509590065,0.3174226929160543,0.42997997477050703,0.2432945609462202,0.3914296520290284,0.2734243488943984,0.33047720850458995,0.30720751536874114,0.40423096163424577,0.3196601564676222,0.4597645530600117,0.3090201102331258,0.3078873645933833,0.3356122391223324,0.3634060512394529,0.211317022432892,0.3853304352124026,0.24709512322957786,0.5047315849602393,0.1654710605591805,0.5148170728058928,0.2064741139795528,0.4914350244165764,0.1795223952714037,0.4076931015427194,0.2107277060855666,0.5207929786268788,0.18089915496889286,0.4568067366497571,0.1832974865415709,0.2580299698890458,0.30282424961249865,0.28290229970520364,0.30829007770697026,0.4512972624206898,0.2196390551814788,0.4527515499215566,0.1990970137589175,0.4447574307967805,0.2279568322625372,0.4219354871329657,0.2965830424120394,0.4853670875089511,0.2700882782117355,0.3428193105433353,0.22456402775930231,0.2371355687806921
jruby-1.1.csv,0.4901845717478632,0.6325481278734207,0.37399203486754,0.6287651973926928,0.3553076384016664,0.5266989575121976,0.4284932915411833,0.6255201705508335,0.4486883969840685,0.5913842097806383,0.38052938286403865,0.6026511528114732,0.4664139019062338,0.6379130954066735,0.5088665063946118,0.5942514021435956,0.3243915426496973,0.5611968232247042,0.33338473243422984,0.5694206714750673,0.2628219910677261,0.5643395845296653,0.2782732346585566,0.5867227678044871,0.2718291272843074,0.5748491926360993,0.3009685483270529,0.5761136941744643,0.2701773527092916,0.5897900041484417,0.2796773417051454,0.3185618770898379,0.42976971934231456,0.5578315322592131,0.3904311605961733,0.6076273942208419,0.351741260555299,0.5553879356599282,0.30818989377438755,0.5729583428595514,0.3547830251350223,0.5650480534125083,0.3672609209224749,0.570761772363478,0.4040021138505212,0.5775801114443192,0.3568504258597829,0.410244150427367
jruby-1.4.0.csv,0.4113483983443393,0.5707115105030234,0.4436061421192867,0.6074168974345583,0.3518452568179898,0.5359230652228447,0.3989922541640412,0.5601183487383596,0.4638704472927669,0.6008015786932658,0.4322085552842627,0.5919912875891675,0.43211361230001066,0.5904856865789554,0.4437742071107992,0.5789385985891822,0.2709455406249991,0.5662200785059137,0.3430300635674779,0.597194655646787,0.25034440210399816,0.5846993868632233,0.2711195324673961,0.5806295424986008,0.2569766218212663,0.5687010756920611,0.28198416188196485,0.5884634521995683,0.24938770210501746,0.5663008912372475,0.26467286823124603,0.4044927808280752,0.3951956499224984,0.5814320055379548,0.4173723433275373,0.6007286595256554,0.31795115376327504,0.5468732324894938,0.3061778324936404,0.5538902955941845,0.3358852217391403,0.573029455807831,0.4101520821136598,0.6039680132450305,0.3732713834014307,0.5833418105275547,0.3122919250345161,0.42135646167274265
lucene-2.3.0.csv,0.5500539965722985,0.7312776049799543,0.4184067759686105,0.6073174554805398,0.4354246977483781,0.6221569386854836,0.5565797258221168,0.7036161374520716,0.5456857546379024,0.7084523242542241,0.4165641736372483,0.6012646876293717,0.5800713266229629,0.7606736226906757,0.5903052139372253,0.7420475635308589,0.4320886040385735,0.6911412234272649,0.3960255332646036,0.6397544249690341,0.31565425569888794,0.6174395581033919,0.4585556304090899,0.6897087196109132,0.3900923045429758,0.6475276562880913,0.3786929697154736,0.6523539469106682,0.3621635095628908,0.6750342569090907,0.39093452372356063,0.6512649346228377,0.5784824351597531,0.7278140266730141,0.4648410872905829,0.624434548303755,0.41200349318156265,0.6315200119230654,0.4194501191144387,0.6748817534979298,0.4601705405074105,0.6692982289381492,0.4413968468178153,0.6292252964115795,0.5481615479518781,0.7266322197654973,0.4437784578510239,0.6847312677657823
hbase-0.95.2.csv,0.17148632994550686,0.437420372979476,0.30515921629557663,0.5168941429468528,0.11896486442618642,0.3982224482563689,0.15634501910325171,0.4071859969005754,0.16033502674291786,0.4557621664851675,0.3096321309342542,0.5098494614333369,0.18120280190099386,0.44973812512252864,0.1839165503604417,0.3936035615763864,0.2565192887893709,0.4951136220444042,0.3156695640409213,0.528747873538969,0.19366973793805733,0.5415723694618249,0.2275761167373092,0.5007319201930094,0.2703237122821593,0.4521866210344183,0.314489411361706,0.5714104842781795,0.2538930832345132,0.5047156232628889,0.282273604823422,0.4712694764039581,0.239954624539238,0.467364833627438,0.3162155755592764,0.5292425143314985,0.1707781487640607,0.4508949158215561,0.17825167499246786,0.4625737317075229,0.1908669274671589,0.4191844658326847,0.3181512022282949,0.524651227220851,0.2247734888708942,0.4747485462579878,0.1866690372726548,0.41082754809552346
lucene-3.0.0.csv,0.14423820445571425,0.27391385342758434,0.3052658989806032,0.2881954893126665,0.2027821052677616,0.3545479331529882,0.2097953683356934,0.27738288951100176,0.2604121728201041,0.3539955120724653,0.29563511980136986,0.2980649472983481,0.2016620292385793,0.2860536692790337,0.2004302656641556,0.2794047202915258,0.32566699871910354,0.3448043464743402,0.2715465482377854,0.3722653024370027,0.2415268090197412,0.5461971494116942,0.2841877851932889,0.4944392670350398,0.2821769478971591,0.32600579375054983,0.2473892075017685,0.4669093402621293,0.2694253973749924,0.38004018236680254,0.2823434602456848,0.3295310511421344,0.29638142114473337,0.2895730019097641,0.3038036686193896,0.30164588608857484,0.25546206672138483,0.4548555661013854,0.2465561036077865,0.47292572906929203,0.29502203672169264,0.34522860703245384,0.295468647077331,0.3529106462809097,0.3491326972568981,0.3007860371596095,0.30416342606865804,0.3458709390389285
camel-2.9.0.csv,0.2326256333756417,0.2038163937110838,0.2425398552911561,0.3383824846463178,0.14223460415352562,0.13942274949254502,0.2375786578832257,0.23085695120720964,0.17938313229933872,0.23927031561264955,0.24135421618012315,0.34461156364347884,0.22386353372649398,0.2157454417487966,0.18906285435129344,0.1810553371573993,0.272758633848326,0.210380059276552,0.2150152826731264,0.3826085991546461,0.19164407738778844,0.3634586739671078,0.2823639629682385,0.3319334526351013,0.2324704292028173,0.1998651057630889,0.1978030858131412,0.39651539430607946,0.2370975852086841,0.26638037300617823,0.24404899095843305,0.2071286582882696,0.2297355453502889,0.17686781788099912,0.2267527335926064,0.353428002228288,0.16651135331128128,0.1824287835300243,0.18176131113847452,0.30471155875558104,0.16878980541985394,0.20736257942153685,0.21806101153410493,0.3711141640169812,0.2725323568366258,0.19698460838980547,0.17141556671612154,0.16936388466178573
wicket-1.5.3.csv,0.07387728735611188,0.14264729834012105,0.21515222935128447,0.3033806805057774,0.06919663468151313,0.12667007339945174,0.10585896034569484,0.1410612041522356,0.11841640335756792,0.19480008760686449,0.2219973012328801,0.3174759841245312,0.11413259421040067,0.15660780779231215,0.10955405466593156,0.14633940469025894,0.216755255477016,0.21609499315857056,0.21352064419432334,0.3731998468306214,0.18213384715837352,0.3968717003151586,0.22125963830820786,0.26626950621942835,0.21516413683121105,0.16367514941791658,0.18973945422787614,0.4582657962625104,0.2220179785111324,0.18111587460141496,0.22769967777230601,0.16584972310234478,0.08208392135849853,0.13843476432243965,0.2084088851653224,0.3269926533623471,0.1253595297341999,0.17670924550306638,0.15045612462460814,0.2751773530979447,0.1640940125871079,0.13612149324765385,0.20930387342478696,0.3479323071397025,0.1411379511039062,0.12507840809714754,0.15931497995631685,0.11967280984267747
lucene-3.1.csv,0.17571904061860932,0.1691902464987588,0.19247311688977906,0.2266179830039448,0.14479553015433014,0.25969306247858226,0.15801026502519944,0.15028219138565765,0.19635575237707115,0.2318624975419073,0.18527948800924965,0.2417670059281793,0.19059981394696973,0.1618608145333664,0.19630566429788868,0.18782827239324126,0.16647962247240827,0.225031322966668,0.14471582385293094,0.32265304771954384,0.12320715841565738,0.4363588620551465,0.14297417420299427,0.36332094251419983,0.1299846256924247,0.2162291947483412,0.1260702498585471,0.3764633585530069,0.14221005929611566,0.2937982486016557,0.1428829613643133,0.12289374724793582,0.1876841712865044,0.12315438338844102,0.18855348657209187,0.26730207115669125,0.14525585236731844,0.3166396823557775,0.13904352085926022,0.32951614070412183,0.1519709314261088,0.2356517606328991,0.17919964320770138,0.27995331202104073,0.17435636544049626,0.16088059155365805,0.14030100880561888,0.12020667605127805
groovy-1_6_BETA_2.csv,0.3863554846413068,0.3746700049552713,0.26255382481687434,0.3366942896999484,0.2958374780136997,0.4064212222334156,0.3638200059004852,0.4440971604334126,0.3053526992588409,0.39521236008551897,0.256395287101661,0.3702073077927885,0.3953472297060814,0.4638020331154437,0.2999981144559016,0.37868727045265854,0.2775983123125786,0.4067774231455036,0.1916715771573341,0.3902917427001287,0.1655861423497679,0.4878461029984219,0.2224165695626129,0.4558241195539618,0.2001402960917057,0.2824689076646452,0.1624563974933748,0.44143141747936737,0.20207788270032712,0.3996275986512664,0.2079539081206531,0.22031679178814567,0.3743481136436148,0.395699529419671,0.2600202072712321,0.3851117053393197,0.2596733303716789,0.4300908542699383,0.28494535342820426,0.5142041052547149,0.2444244685145891,0.3061886298967489,0.2512600154028173,0.3871516814583731,0.38653196770889797,0.4518014621247777,0.2780543117479564,0.2940026356351645
activemq-5.2.0.csv,0.2776599074117068,0.4258816902252178,0.39131803210426097,0.5177163506777129,0.24586518315982184,0.3539414555418892,0.3032592871377837,0.3898568291573498,0.3516104609686447,0.4887863682298588,0.4189713756362963,0.5313199415082885,0.29587269358138873,0.44078791923609695,0.3264108863700737,0.42916153847887,0.4123343084639425,0.4923048374777531,0.3609298942044649,0.5551678870846553,0.29793276534751056,0.5323586205793841,0.3345104143820246,0.4978814905870421,0.3815159089965761,0.5168357028853796,0.3405009891362692,0.5660321071214824,0.3147216277829633,0.45486516836566404,0.3485546109080944,0.4898004634497565,0.4040253469443151,0.4793878135947142,0.36559739200108055,0.5345686805921612,0.30342256251650923,0.4462974529600821,0.28704176463867337,0.4447075328697303,0.3367968089579753,0.4512340981992185,0.3701382976122304,0.5613834533849931,0.4199122170932163,0.4821234760418205,0.3559556175033212,0.4933205125076841
groovy-1_5_7.csv,0.3579086179014091,0.4134766652788375,0.25368816640910835,0.4763963294711173,0.2482036236493884,0.3828462835877843,0.4375893710388376,0.5157317521370514,0.3748143809451639,0.5206506361757637,0.26009526745868405,0.4547177893322522,0.3978506142473941,0.4609425883752016,0.44271949525735743,0.5371071862695231,0.22221686723265235,0.40153864882537216,0.17210126742120033,0.4477973586640369,0.13042387944526054,0.4647713812968827,0.1552862738866275,0.4283890298508187,0.13902315221291375,0.37826581990340336,0.12372576783919215,0.4584349491359061,0.1283916737756616,0.4118214145949685,0.12962361870204325,0.1039019284091228,0.3486209416276438,0.3872144084621964,0.22363386360637996,0.4665470662476912,0.17574999069673164,0.3854344692440004,0.14286487425836722,0.4155352248413576,0.171714653388758,0.3506921707217724,0.21581428855798884,0.4704482176389122,0.24566196127117984,0.41339059418510415,0.15651433159388564,0.1903472343796907
